SalesId,SalesDate,SalesChannel,SalesLocation,CustomerId,CustomerName,ProductId,ProductName,UnitPrice,Quantity,ProductCategory,SalesRepresentativeId,SaleStatus,SalesPostalCode,,,
793,18/08/2023,Retail,Sevilla,a19805a9-61bc-4767-a8d0-94e1959ab993,Florry Meade,1,TV,532.9,2,Technology,99-8775081,Shipped,41011,,,
794,28/01/2023,Retail,Palma de Mallorca,fb380dc7-4f44-4ff0-acd1-3ef8302f00bc,Kaja Copcott,10,Clothes,25.99,9,Clothes,,On-Site,07005,,,
795,30/12/2023,Retail,Barcelona,9e46b51c-7d2a-4224-9bc6-b38d5b973c0e,Simone Barta,4,Computer,1503.5,3,Technology,00-2262766,Delivered,08025,,,
796,11/11/2023,Retail,Valencia,1f9a53f7-f76d-45a0-89f2-e5de7541609f,Sosanna Seagood,10,Clothes,25.99,3,Clothes,52-7096627,On-Site,46007,,,
797,10/11/2023,Retail,Madrid,d0bd16c5-f311-4a91-ad4b-ff468d9e7ea0,Vanya Ackerley,6,Board Game,23.99,8,Entretainment,57-3234777,Shipped,28012,,,
798,21/12/2023,Retail,Valencia,79b5a543-b306-4bb6-b6cd-5448c4bb9896,Bobbye Chatel,7,CD,40,3,Entretainment,27-8075760,Delivered,46007,,,
799,28/06/2023,Retail,Barcelona,705c9672-acf2-4bc3-9055-7a4d50b9c6e4,Corrianne Rentenbeck,5,Videogame,50,15,Entretainment,94-0522111,Confirmed,08025,,,
800,07/10/2023,Retail,Sevilla,40b49b49-1e92-47e4-8a39-9d07fd582415,Giuditta Aleksandrev,10,Clothes,25.99,1,Clothes,30-7217572,On-Site,41011,,,
801,18/06/2023,Retail,Sevilla,04614669-b560-4519-81ab-28f4577ee881,Vivyanne Lazonby,8,Food,15.65,4,Food & Drinks,09-6528385,Shipped,41011,,,
802,09/01/2023,Retail,Valencia,049c825c-23a0-4643-9e8c-fb775c0c43a9,Rochell Gilardengo,7,CD,40,6,Entretainment,57-1278559,On-Site,46007,,,
803,20/01/2023,Retail,Madrid,7c5d48c1-20ac-4992-82a9-e6d18b4de924,Bernhard Cases,8,Food,15.65,8,Food & Drinks,84-6957395,On-Site,28012,,,
804,28/09/2023,Retail,Sevilla,0a1a054e-9bc0-4057-a150-b19abebdbe7c,Darwin Woodus,3,Phone,630.75,10,Technology,20-8421142,Confirmed,41011,,,
805,14/05/2023,Retail,Barcelona,771b6a58-a008-417d-88af-7178f7ee8a70,Ransom Prandy,3,Phone,630.75,11,Technology,78-1877905,Shipped,08025,,,
806,13/04/2023,Retail,Madrid,9aab2149-344d-4917-bd40-c232f8b05345,Jilly Kilfoyle,6,Board Game,23.99,12,Entretainment,41-6102838,Confirmed,28012,,,
807,03/08/2023,Retail,Sevilla,9b04704b-e060-43e6-aa5c-a770f03d02b7,Garrot Teodoro,2,Headphones,90,7,,44-7530402,On-Site,41011,,,
808,30/10/2023,Retail,Barcelona,95bf962a-2745-473e-a43c-73dece63f3da,Zeb Zaple,10,Clothes,25.99,2,Clothes,27-1604283,Delivered,08025,,,
809,29/07/2023,Retail,Sevilla,,Reynard Castiblanco,5,Videogame,50,12,Entretainment,,Delivered,41011,,,
810,20/09/2023,Retail,Sevilla,bbed98ce-4a6e-4781-8e0a-fe7dd4878309,,10,Clothes,25.99,9,Clothes,21-7502894,On-Site,41011,,,
811,30/05/2023,Retail,Madrid,a9fb5e26-7474-41f6-8514-47964597315b,Addie Spyvye,10,Clothes,25.99,6,Clothes,66-0485299,Shipped,28012,,,
812,06/04/2023,Retail,Barcelona,ca7d7669-9ec6-4b23-a0cc-b0afc6faa385,Row Godfray,10,Clothes,25.99,12,Clothes,36-2037287,Shipped,08025,,,
813,12/10/2023,Retail,Sevilla,,Diahann Ferbrache,4,Computer,1503.5,8,Technology,16-6514328,On-Site,41011,,,
814,23/12/2023,Retail,Sevilla,490634aa-1490-4889-bf0b-141e5d35b240,Vida Willers,10,Clothes,25.99,1,Clothes,72-1799578,Shipped,41011,,,
815,13/01/2023,Retail,Sevilla,7f923f7c-5db4-44bb-894b-4817ddaf716a,Sashenka McQuilliam,8,Food,15.65,1,Food & Drinks,81-4160401,Delivered,41011,,,
816,27/10/2023,Retail,Valencia,c73781d1-6821-4190-8207-ee64518470c1,Freddy Frick,7,CD,40,14,Entretainment,95-5221587,Shipped,46007,,,
817,20/03/2023,Retail,Madrid,2ce499ff-3ba6-427f-8b68-2302a5ca2c5d,Issy Lapthorne,3,Phone,630.75,4,Technology,43-7100762,Confirmed,28012,,,
818,24/02/2023,Retail,Sevilla,c9f7041c-2413-42bb-afc9-3198fecc555e,Tiffany Deporte,10,Clothes,25.99,10,Clothes,36-4580361,Delivered,41011,,,
819,11/07/2023,Retail,Sevilla,36b1820a-8d01-4152-8b04-6ccacd285754,Lotti Flatt,4,Computer,1503.5,8,Technology,18-5067282,Delivered,41011,,,
820,12/06/2023,Retail,Barcelona,cd267a32-f2f9-43d6-b7b2-b68c4cff67cc,Neddy McCumskay,7,CD,40,2,Entretainment,57-8447553,Shipped,08025,,,
821,04/06/2023,Retail,Madrid,bdaaf00d-55a6-41e6-a2b6-9c2efb7a9938,Olenolin Lince,2,Headphones,90,3,Technology,09-9780345,Delivered,28012,,,
822,21/01/2023,Retail,Sevilla,c6b4743c-f564-44a6-8076-b362ef7ad507,Haven McGraw,3,Phone,630.75,10,Technology,57-8760149,Confirmed,41011,,,
823,10/02/2023,Retail,Valencia,759a0627-8e3b-4523-a485-d56aeb06979b,Guillemette Peggram,7,CD,40,13,Entretainment,57-3963834,On-Site,46007,,,
824,15/09/2023,Retail,Valencia,1984053e-c40d-4878-9ef2-8ba811c5cf08,Zorana Newstead,6,Board Game,23.99,11,Entretainment,61-4889012,Delivered,46007,,,
825,26/01/2023,Retail,,245c94e2-6361-4dba-9e1e-fa1b26bf532b,Kacy Moggie,10,Clothes,25.99,7,Clothes,20-3669993,On-Site,,,,
826,10/01/2023,Retail,Sevilla,57dee0ac-f01e-4596-b9dd-8e6623b3f930,Kaspar Dallender,10,Clothes,25.99,2,Clothes,50-8638265,Shipped,41011,,,
827,30/07/2023,Retail,Madrid,b2357ebf-4fa7-4ebb-9ecf-0ffca9bb3ef5,Nicolette Batchan,10,Clothes,25.99,9,Clothes,27-5588471,Shipped,28012,,,
828,02/01/2023,Retail,Barcelona,ed175cdf-e721-4f5a-b1c5-34a373c1c126,Drucie Bussey,4,Computer,1503.5,2,Technology,62-6465715,Delivered,08025,,,
829,15/04/2023,Retail,Valencia,7f98d6c6-bd0e-4db6-94ed-ea260c658160,Quint Naptin,2,Headphones,90,10,Technology,51-9907282,Delivered,46007,,,
830,07/11/2023,Retail,Madrid,f919c778-1648-4ce1-a653-cbec9caafdf2,Amandie Burnell,3,Phone,630.75,7,Technology,05-2166540,Shipped,28012,,,
831,05/03/2023,Retail,Barcelona,246d4203-821a-4c39-ba8d-b015c55bc9c4,Rockey Feast,10,Clothes,25.99,3,Clothes,73-1193349,Delivered,08025,,,
832,19/07/2023,Retail,Valencia,af3ad988-01bd-4ac3-aa6d-3ee1e8b9e731,Seline Cadore,3,Phone,630.75,12,Technology,83-2467066,Shipped,46007,,,
833,07/09/2023,Retail,Sevilla,82c440d8-f808-478f-b651-1358a6c3b5c3,Olga Braunthal,9,Drinks,5.5,15,Food & Drinks,32-1295379,On-Site,41011,,,
834,13/06/2023,Retail,Barcelona,6325941c-8a1c-410b-b47b-358f8719f572,Nessy Sans,5,Videogame,50,9,Entretainment,54-7335283,On-Site,08025,,,
835,05/02/2023,Retail,Barcelona,,Wally Goodfellow,10,Clothes,25.99,15,Clothes,68-3691300,On-Site,08025,,,
836,28/12/2023,Retail,Madrid,762dabfb-060e-48ec-b5ce-bce8651b65e0,Athene Gate,9,Drinks,5.5,1,,38-5684669,Delivered,28012,,,
837,21/01/2023,Retail,Madrid,d7055823-d344-4cd0-838f-bf016cb71e1b,Branden Duckels,4,Computer,1503.5,15,Technology,09-9127870,Confirmed,28012,,,
838,10/07/2023,Retail,,11299a25-9d7c-4145-86ab-23d70af5fc5d,Almira Cabbell,7,CD,40,2,Entretainment,26-4044016,Delivered,,,,
839,28/10/2023,Retail,Madrid,8be2fe95-2149-44a9-b3ce-bf630dec4c17,Natasha Oulner,3,Phone,630.75,8,Technology,33-6276000,Delivered,28012,,,
840,07/05/2023,Retail,Valencia,b85361bf-80e7-4819-8bf3-fc66f555f169,Tiebout Fritschel,1,TV,532.9,10,Technology,60-8219168,Confirmed,46007,,,
841,02/03/2023,Retail,Barcelona,16d63d55-6333-4489-ab23-5ea06f673418,Gerta Hentzeler,10,Clothes,25.99,13,Clothes,63-0630360,Shipped,08025,,,
842,08/02/2023,Retail,Madrid,6732dd15-5563-4c3e-ae97-ab778895b991,Allie Dowbakin,10,Clothes,25.99,15,Clothes,73-8006771,Shipped,28012,,,
843,10/03/2023,Retail,Madrid,2cc8df58-fe35-4d9e-b6a7-165a90fec823,Koralle Behrend,9,Drinks,5.5,1,Food & Drinks,79-2375028,Delivered,28012,,,
844,22/02/2023,Retail,Barcelona,3967159b-bf94-4bf0-bd3f-3f868e63e638,Cathee Eger,7,CD,40,5,Entretainment,81-3515840,Shipped,08025,,,
845,20/04/2023,Retail,Barcelona,5dc49499-3cff-47b2-bb0f-0868627461be,Phillip Easlea,9,Drinks,5.5,3,Food & Drinks,38-6723262,Shipped,08025,,,
846,15/03/2023,Retail,Madrid,efc646c0-c276-4331-92a9-cc2163a0cb6f,Hugues Fauguel,3,Phone,630.75,1,Technology,48-4525135,Confirmed,28012,,,
847,04/10/2023,Retail,Barcelona,8583adc8-7bcb-46c2-aab3-7f9a735e03e7,Levin Kempson,9,Drinks,5.5,9,Food & Drinks,43-0871893,,08025,,,
848,13/06/2023,Retail,Madrid,1ab73306-2e32-4a85-8b1b-a1f99d77df9c,Kellie Noble,7,CD,40,6,Entretainment,02-9633484,On-Site,28012,,,
849,11/01/2023,Retail,Sevilla,334eb3ec-6315-4386-8b22-51c99f285240,Adan Olin,3,Phone,630.75,4,Technology,10-7218582,Confirmed,41011,,,
850,14/03/2023,Retail,Madrid,1c1b16ec-da3e-40d9-8580-c47cc3ecff72,Camellia Luipold,3,Phone,630.75,4,Technology,71-3285982,Shipped,28012,,,
851,20/06/2023,Retail,Sevilla,,Heinrick Benting,8,Food,15.65,4,Food & Drinks,30-1056074,Confirmed,41011,,,
852,16/04/2023,Retail,Valencia,e84cf18e-7e7b-4873-a3ca-ba75cd01c3e1,Lindon Middleditch,2,Headphones,90,14,Technology,95-7453631,Shipped,46007,,,
853,27/05/2023,Retail,Valencia,1122af64-03e7-415b-bf90-055947ab5340,Shara Itzcovich,2,Headphones,90,4,Technology,80-5146018,Delivered,46007,,,
854,19/10/2023,Retail,Madrid,b2f96900-7ca9-40b5-b038-e6a3c5c26635,Noelyn Lorant,4,Computer,1503.5,15,Technology,19-2228435,Confirmed,28012,,,
855,03/11/2023,Retail,Valencia,c9b5aa7e-4334-4b68-84f6-e74e10543bcc,Kippar Bargery,3,Phone,630.75,14,Technology,16-6277477,Confirmed,46007,,,
856,22/11/2023,Retail,Madrid,445b67f4-6a7b-44a5-a480-fe49746c46aa,Elfrida Goldman,8,Food,15.65,7,Food & Drinks,52-9370849,Confirmed,28012,,,
857,22/04/2023,Retail,Madrid,46f83852-bc33-41d6-a56a-386656682057,Dahlia Clemett,3,Phone,630.75,5,Technology,01-4435569,Shipped,28012,,,
858,25/07/2023,Retail,Valencia,76470e6d-9d99-484f-b451-e33e25c9875f,Catha Lindeboom,10,Clothes,25.99,9,Clothes,35-4176474,Confirmed,46007,,,
859,14/04/2023,Retail,Palma de Mallorca,fd0e0314-c052-4b44-8444-7ea16289fbc7,Ellene Alvarez,10,Clothes,25.99,1,Clothes,11-0465507,Confirmed,07005,,,
860,17/11/2023,Retail,Palma de Mallorca,36cb7cf7-6a97-403c-afca-fa9cd7887b69,Bertie Quemby,10,Clothes,25.99,12,Clothes,93-1769798,,07005,,,
861,09/07/2023,Retail,Madrid,25e01557-e8ab-4b13-b0d5-0c44b6ce9de2,Farris Bowdon,10,Clothes,25.99,9,Clothes,97-4301580,On-Site,28012,,,
862,15/02/2023,Retail,Barcelona,e38a473e-8c7e-4dff-87d0-01adc0d8dc9c,Katey Aston,4,Computer,1503.5,2,Technology,27-4911537,On-Site,08025,,,
863,17/08/2023,Retail,Madrid,0134610d-62d2-4eb4-b76f-4a9b6990290a,Mariel Briddle,7,CD,40,15,Entretainment,67-9365978,Delivered,28012,,,
864,09/02/2023,Retail,Madrid,2ed8d8c4-fe4c-4639-888b-a0b0484fdcfd,Ryun Litterick,2,Headphones,90,8,Technology,69-7663861,Delivered,28012,,,
865,02/02/2023,Retail,Palma de Mallorca,85802a28-2a83-4fec-8827-efffdf294a4b,Amie Blamphin,2,Headphones,90,11,Technology,51-0006550,Delivered,07005,,,
866,09/06/2023,Retail,Madrid,7d86850f-065b-447f-abec-7fd0cb76125a,Jarrid Kirgan,3,Phone,630.75,2,,,Delivered,28012,,,
867,14/04/2023,Retail,Madrid,406cc637-ad4e-4574-a378-185c03aef57c,Evey Frie,2,Headphones,90,10,Technology,94-2850469,Confirmed,28012,,,
868,18/05/2023,Retail,Valencia,a3b6fce5-f408-4415-9dde-b5ea5031002e,Manda Hayen,1,TV,532.9,6,Technology,18-4679763,Shipped,46007,,,
869,21/04/2023,Retail,Valencia,f7a024dd-c448-4f69-a753-3ca13360b038,Giorgio Shillito,10,Clothes,25.99,11,Clothes,45-5435900,Delivered,46007,,,
870,22/07/2023,Retail,Sevilla,5c601d9d-9c2d-4858-b4a5-207504ea37ac,Maximo Donati,8,Food,15.65,8,Food & Drinks,73-4779239,Delivered,41011,,,
871,28/01/2023,Retail,Madrid,b1a1b826-0c44-47a7-b615-df779c240fa5,Stafani Turnpenny,9,Drinks,5.5,6,Food & Drinks,58-4430321,On-Site,28012,,,
872,13/05/2023,Retail,Barcelona,0165219f-6dce-40e2-bb23-d776e6f22b2b,Travus McGuiness,10,Clothes,25.99,11,Clothes,92-2485075,Shipped,08025,,,
873,19/11/2023,Retail,Madrid,110ed594-ab73-4bf4-8838-b211d94d31e4,Annabell Kamen,8,Food,15.65,15,Food & Drinks,71-3557057,Delivered,28012,,,
874,21/12/2023,Retail,Sevilla,c70c1216-90aa-40af-af55-e35a90e1e1ff,Bernadene Calbrathe,7,CD,40,9,Entretainment,15-1447034,Delivered,41011,,,
875,24/11/2023,Retail,Barcelona,d41bd547-3b4c-4cad-bbe5-ce188919f4f2,Aurie Gowanlock,3,Phone,630.75,9,Technology,54-4572458,On-Site,08025,,,
876,04/06/2023,Retail,Madrid,26707145-4906-4afb-9258-471e59fdb5dd,Gaultiero Clohisey,8,Food,15.65,2,Food & Drinks,56-0354742,Shipped,28012,,,
877,04/08/2023,Retail,Valencia,cb5c46e4-284a-466c-9287-afd129017b47,Gaven Serfati,1,TV,532.9,9,Technology,45-3959460,,46007,,,
878,18/11/2023,Retail,Barcelona,249d1778-a470-42e0-adf2-f9804735e0c7,Frank Shelly,6,Board Game,23.99,8,Entretainment,28-2857019,Shipped,08025,,,
879,15/07/2023,Retail,Madrid,aef063c1-7061-47a4-bf43-fe5b1ce1b4ef,Ashlan Musprat,9,Drinks,5.5,13,Food & Drinks,41-4885908,Shipped,28012,,,
880,04/05/2023,Retail,Barcelona,6fbd70c9-c267-4af9-8b59-9507ba23392a,Esra Camings,3,Phone,630.75,1,Technology,39-3560589,Delivered,08025,,,
881,21/06/2023,Retail,Madrid,acee7309-dbc8-4f73-b3c4-6a9c7ab004aa,Cobbie Tooke,9,Drinks,5.5,3,Food & Drinks,52-4412473,On-Site,28012,,,
882,17/03/2023,Retail,Palma de Mallorca,4fd61012-71e8-4f96-a1c0-feec71bfe5d3,Sibley McGruar,4,Computer,1503.5,15,Technology,42-7999899,Delivered,07005,,,
883,29/06/2023,Retail,Barcelona,27a97459-879f-4f6a-b39a-bf5d090cea21,Blaine Partener,6,Board Game,23.99,12,Entretainment,,Confirmed,08025,,,
884,03/06/2023,Retail,Sevilla,c5fbd31e-b266-4176-9d17-90193a1dcede,Keslie Hercock,8,Food,15.65,9,Food & Drinks,57-2043263,On-Site,41011,,,
885,10/07/2023,Retail,Madrid,c02e231d-706e-4763-acc6-45f637a46394,Virgina Dutson,10,Clothes,25.99,3,Clothes,07-1845610,Delivered,28012,,,
886,01/12/2023,Retail,Barcelona,2fe0bc8e-9160-484b-967e-0d9fdb4d2a0b,Gene Lavers,5,Videogame,50,1,Entretainment,69-8531089,Confirmed,08025,,,
887,10/08/2023,Retail,Barcelona,b60ffd86-66a9-4294-98e0-e39c9a6fe625,Cristobal Pinkney,3,Phone,630.75,10,Technology,75-3480532,On-Site,08025,,,
888,07/12/2023,Retail,Palma de Mallorca,307c1ee0-996b-497e-9230-a0a13cca8f0b,Kati Wand,10,Clothes,25.99,1,Clothes,01-0533826,Delivered,07005,,,
889,23/03/2023,Retail,Madrid,46e4f204-8e83-4aa3-a22f-77599e186379,Phip Melarkey,10,Clothes,25.99,1,,46-1100700,Confirmed,28012,,,
890,10/03/2023,Retail,Barcelona,912b19ae-0910-4103-8667-52d62c876e57,Persis McCunn,1,TV,532.9,5,Technology,43-4727076,Delivered,08025,,,
891,01/06/2023,Retail,Madrid,ee34dcf7-c6d3-49f8-9e29-2ea5d79d48fe,Thomasa Boulton,2,Headphones,90,7,Technology,66-5975347,Shipped,28012,,,
892,26/02/2023,Retail,Barcelona,,Jeno Hughland,6,Board Game,23.99,2,Entretainment,49-5870740,On-Site,08025,,,
893,27/12/2023,Retail,Madrid,251c2d00-767b-43ee-bf36-255b83767a2b,Dyanne Farran,2,Headphones,90,3,Technology,03-3774298,Shipped,28012,,,
894,29/10/2023,Retail,Sevilla,c8093028-c376-4014-96e1-715476339014,Kerby Puig,10,Clothes,25.99,9,Clothes,39-5818153,Delivered,41011,,,
895,18/09/2023,Retail,Madrid,308de8e7-015f-42ac-a0af-94497290ff64,Jerrold Tothe,3,Phone,630.75,7,Technology,56-2893473,On-Site,28012,,,
896,11/12/2023,Retail,Valencia,67d7988d-3c09-4b46-bfe8-734192c5a54f,Danika Harce,8,Food,15.65,8,Food & Drinks,58-2032920,On-Site,46007,,,
897,28/05/2023,Retail,Barcelona,94e0a037-c575-4388-ad80-1a4b6de66d01,Eveleen Kike,3,Phone,630.75,8,,39-1230496,Shipped,08025,,,
898,06/07/2023,Retail,Madrid,10e057e6-cdad-49cf-a632-6f9f696d737f,Bruce Linster,,,,6,Clothes,14-4149705,Confirmed,28012,,,
899,15/03/2023,Retail,Sevilla,00cc76a9-cfbc-4d22-921c-9b3eeb75f703,Danny Graundisson,8,Food,15.65,4,Food & Drinks,33-5586684,Shipped,41011,,,
900,01/09/2023,Retail,Madrid,c3a477e2-2d0d-4bcf-8b8b-6918cb904020,Sheri Tuttle,7,CD,40,11,Entretainment,60-0950045,Confirmed,28012,,,
901,15/05/2023,Retail,Valencia,8727b743-32f6-4697-893f-8e00eadde9d3,Issie Rubartelli,10,Clothes,25.99,10,Clothes,49-9859075,Delivered,46007,,,
902,18/01/2023,Retail,Barcelona,e19a2848-8072-467f-84d4-8f3a22224a2a,Kathe Iacovini,9,Drinks,5.5,7,Food & Drinks,43-7418809,Confirmed,08025,,,
903,18/08/2023,Retail,,f4f0c63f-e55b-4021-a9ff-167b39da8f76,Ali Shapcote,3,Phone,630.75,2,Technology,88-4945881,Confirmed,,,,
904,15/01/2023,Retail,Madrid,7f88170f-eaf9-41f2-867a-805f904fc951,Nicolette Fozard,6,Board Game,23.99,5,Entretainment,05-5960520,Delivered,28012,,,
905,31/07/2023,Retail,Madrid,21cf0e5a-59a4-4448-99d5-e92ce1f86ddc,Teriann Frayn,6,Board Game,23.99,7,Entretainment,06-7767753,,28012,,,
906,22/07/2023,Retail,Valencia,13873d30-8632-4ad2-af6c-bf052460053b,Row Davitashvili,7,CD,40,9,Entretainment,20-1893999,Shipped,46007,,,
907,20/01/2023,Retail,Sevilla,21049949-bfaf-4711-8344-55eb6ce167c0,Sabine Handke,8,Food,15.65,11,Food & Drinks,92-9059582,Delivered,41011,,,
908,10/05/2023,Retail,Palma de Mallorca,f46f3c7a-8c39-4fde-b1de-71add4e6d18e,Regina Jedrzejczyk,7,CD,40,13,Entretainment,25-2023485,Confirmed,07005,,,
909,05/08/2023,Retail,Valencia,4b6575ba-6c61-43a3-a4ab-461de5ef392a,Willamina Hoodless,1,TV,532.9,6,Technology,44-2505089,Shipped,46007,,,
910,28/06/2023,Retail,Barcelona,87f844cb-cc38-4992-9854-98f4fac9f747,Iosep Saggs,10,Clothes,25.99,5,Clothes,52-6201562,Confirmed,08025,,,
911,23/04/2023,Retail,Sevilla,5b1aa9a6-1264-40c2-b1c3-2cf33a73c02e,Holly-anne Dimitrov,10,Clothes,25.99,15,Clothes,59-9138408,On-Site,41011,,,
912,14/08/2023,Retail,Madrid,b527ad27-5a94-41e1-a14b-ceced4298062,Chicky O'Heaney,10,Clothes,25.99,13,Clothes,47-8723069,Confirmed,28012,,,
913,18/12/2023,Retail,Madrid,42524563-3c01-48eb-9dbb-2c486c8faadf,Roana Ducarne,5,Videogame,50,2,Entretainment,08-6397825,Delivered,28012,,,
914,11/03/2023,Retail,Madrid,75074291-4526-439c-8717-c893881a2a90,Gunilla Simants,10,Clothes,25.99,12,Clothes,10-1788322,Confirmed,28012,,,
915,24/01/2023,Retail,Barcelona,3fa6946b-332c-4d90-9b06-1dab3385076f,Scotti Saben,7,CD,40,4,Entretainment,18-5528137,Confirmed,08025,,,
916,26/10/2023,Retail,Barcelona,af8cb83c-627a-42a2-8c81-0d9e8ac04db0,Blondie Larkby,3,Phone,630.75,2,Technology,15-6173347,Shipped,08025,,,
917,13/09/2023,Retail,Madrid,8d57c333-3790-49fe-9dbb-9ee760a71a38,Vin Durdan,5,Videogame,50,3,Entretainment,83-5528560,Shipped,28012,,,
918,23/09/2023,Retail,Valencia,c6285c6f-95b6-400a-a602-9c0bc182ffb2,Dasie Batt,7,CD,40,13,Entretainment,38-3408116,Confirmed,46007,,,
919,16/05/2023,Retail,Madrid,5acb0da5-b170-48f0-9652-7b44da666275,Idalina Isack,3,Phone,630.75,13,Technology,,Shipped,28012,,,
920,28/08/2023,Retail,Sevilla,4a73aa33-fd19-40e4-8e5d-d804821b8f56,Pavia Deekes,6,Board Game,23.99,3,Entretainment,24-3978164,On-Site,41011,,,
921,15/09/2023,Retail,Valencia,50d54b04-8a75-4903-9897-94b1e1268d88,Way Pantry,3,Phone,630.75,5,Technology,36-2847094,On-Site,46007,,,
922,15/06/2023,Retail,Barcelona,e00ea947-23c6-4d91-8c5b-05076e8abba8,,1,TV,532.9,4,Technology,92-8819796,On-Site,08025,,,
923,05/04/2023,Retail,Sevilla,3eeec5af-44bf-4eaa-9eda-2ec2c00862d2,Giulia Antunez,3,Phone,630.75,9,Technology,17-6426006,Shipped,41011,,,
924,13/08/2023,Retail,Sevilla,896df6b2-a134-49b7-b99a-c587a924684e,Cam de Chastelain,5,Videogame,50,7,Entretainment,71-8837193,Confirmed,41011,,,
925,01/02/2023,Retail,Barcelona,c95efa12-83ec-4c46-9d57-8075567e410a,Welbie Legon,3,Phone,630.75,12,Technology,93-1401702,Shipped,08025,,,
926,14/04/2023,Retail,Barcelona,fc62c0c8-b2b8-4128-9395-417a84ef547b,Celesta Lingner,10,Clothes,25.99,14,Clothes,02-0627868,Shipped,08025,,,
927,04/08/2023,Retail,Sevilla,716dcaaa-d586-4628-89b5-486db297cf21,Judas Woodes,2,Headphones,90,13,Technology,51-5272933,,41011,,,
928,30/05/2023,Retail,Barcelona,4c664337-b021-4124-8968-2266de45114f,Ado Hutchence,10,Clothes,25.99,4,Clothes,47-6028307,Delivered,08025,,,
929,18/07/2023,Retail,Madrid,b0ff388c-9fce-4e79-a519-f4c52e6378c3,Gabbi Corbie,10,Clothes,25.99,13,Clothes,90-3194244,On-Site,28012,,,
930,02/07/2023,Retail,Barcelona,a1ee1a0b-82ed-47f4-9122-eea3767cf829,Donelle Witchalls,6,Board Game,23.99,3,Entretainment,71-5503577,Shipped,08025,,,
931,09/09/2023,Retail,Barcelona,5ed45d75-1a38-4379-8e77-4f1079c02d90,,1,TV,532.9,8,Technology,56-5580415,Confirmed,08025,,,
932,30/11/2023,Retail,Barcelona,e57cf070-c211-498d-965a-5feae4fc162b,Theresita Spillard,9,Drinks,5.5,10,Food & Drinks,78-9895839,On-Site,08025,,,
933,22/05/2023,Retail,Barcelona,0d6e6818-774e-4c15-ae52-de8308747a34,Nesta Blackleech,5,Videogame,50,10,Entretainment,70-6239241,Delivered,08025,,,
934,21/02/2023,Retail,Madrid,a5ddd2b3-0e28-427d-a3a4-51bb67a6c020,,8,Food,15.65,15,Food & Drinks,23-5163597,Confirmed,28012,,,
935,25/03/2023,Retail,Madrid,6bc484bc-1227-44e4-b0e6-fa812f62fe48,Suzi Jemmett,3,Phone,630.75,4,Technology,97-1118222,Delivered,28012,,,
936,21/08/2023,Retail,Madrid,69f7bc61-a01a-4d25-836e-580b7c811776,Hubey Elph,4,Computer,1503.5,5,Technology,70-4209681,Shipped,28012,,,
937,08/10/2023,Retail,Barcelona,007d512a-5a17-4153-8a8c-2988414a8aa9,Madeline McIllrick,10,Clothes,25.99,1,Clothes,,,08025,,,
938,29/06/2023,Retail,Barcelona,76882488-703c-42f7-b4ea-db1ff7822927,Bud Casetti,1,TV,532.9,12,Technology,87-8838784,Delivered,08025,,,
939,12/08/2023,Retail,Sevilla,527f7f32-e0c3-411a-8f25-568a3e0ac9ee,,4,Computer,1503.5,10,Technology,01-8321874,Confirmed,41011,,,
940,13/09/2023,Retail,Barcelona,106bb762-0bbd-4bb0-9007-5459343d942b,Pearline Plumtree,3,Phone,630.75,2,Technology,75-6830201,Delivered,08025,,,
941,28/03/2023,Retail,Valencia,4b1947d8-7ff2-4efd-8093-def0c380f107,Ave Lissandre,7,CD,40,7,Entretainment,70-4549862,Shipped,46007,,,
942,30/07/2023,Retail,Madrid,d82e8027-4fa0-4f9e-8084-debb51de29d0,Marietta Baggaley,7,CD,40,5,Entretainment,,On-Site,28012,,,
943,01/09/2023,Retail,Sevilla,,Tod Scargle,5,Videogame,50,5,Entretainment,,Shipped,41011,,,
944,14/10/2023,Retail,Sevilla,900ecb5a-407a-496a-9e68-a0e4c3758c61,Brunhilde Jorgesen,3,Phone,630.75,13,Technology,42-6640543,Confirmed,41011,,,
945,06/11/2023,Retail,Madrid,90fdb88d-9f1f-47df-aa93-c912ced75707,Ferdinande Braund,10,Clothes,25.99,7,Clothes,58-9832180,Shipped,28012,,,
946,22/09/2023,Retail,Barcelona,6d19e3c9-75d5-4041-b52a-ac1b67bb6a8d,Erminia Daud,3,Phone,630.75,15,Technology,32-5470662,On-Site,08025,,,
947,18/08/2023,Retail,Sevilla,214258b0-3312-430b-8853-807e2935b442,Bendick O' Hogan,1,TV,532.9,1,Technology,01-8858821,On-Site,41011,,,
948,18/09/2023,Retail,Valencia,08bc9fcc-e8d6-401b-9d6b-d3fa5dbcff8e,Elenore Dockreay,1,TV,532.9,9,Technology,66-5436014,,46007,,,
949,07/08/2023,Retail,Madrid,7009c4f5-f6d4-4e11-9de2-455b4623a6b5,Wain Krahl,7,CD,40,6,Entretainment,70-6679025,On-Site,28012,,,
950,10/04/2023,Retail,Sevilla,dcac453b-b15f-40a7-8988-e95b4c0ccbb6,Staci Coveney,4,Computer,1503.5,6,Technology,28-0670785,Delivered,41011,,,
951,15/03/2023,Retail,Valencia,4977c1da-4692-4fbf-a81c-6b88e9f8144b,Rodd Geaveny,1,TV,532.9,5,,07-6065028,Delivered,46007,,,
